"Año Convocatoria",Titulo
2009,"SENSIBILIDAD A RADIOTERAPIA INDUCIDA POR CLOROQUINA EN PACIENTES CON METÁSTASIS CEREBRALES TRATADOS CON RADIOTERAPIA TOTAL DE CRÁNEO: UN ESTUDIO DE FASE II ALEATORIZADO."
2009,"Validación de biomarcadores candidato para la diferenciación molecular entre nódulos displásicos y carcinomas hepatocelulares"
2009,"Estudio de las proteínas que intervienen en la progresión neoplásica de tumores de células germinales gonadales: Determinación de indicadores histopatológicos con valor pronóstico."
2009,"PREVALENCIA DE ENFERMEDAD RENAL CRONICA Y SU ASOCIACION CON FACTORES DE RIESGO PARA ENFERMEDAD CARDIOVASCULAR Y DIABETES EN LA ENCUESTA NACIONAL DE SALUD Y NUTRICION DEL DERECHOHABIENTE 2007"
2009,"Polimorfismos genéticos en el síndrome de disfunción orgánica múltiple en niños mestizos mexicanos"
2009,"Infección por Trypanosoma cruzi e incidencia de miocardiopatía por Chagas"
2009,"IDENTIFICACION DE MARCADORES MOLECULARES  PRONOSTICOS EN TUMORES CEREBRALES DE PACIENTES PEDIATRICOS UTILIZANDO MICROARREGLOS DE ALTA DENSIDAD."
2009,"SUPERVIVENCIA Y DETERMINANTES EN ADULTOS DE LA ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO CON EPOC Y OTROS PADECIMIENTOS RESPIRATORIOS"
2009,"PURIFICACION E IDENTIFICACION MOLECULAR DE COMPUESTOS DE ORIGEN MARINO CON ACTIVIDAD ANTIMICROBIANA"
2009,"Riesgos a la salud por contaminación generada en tiraderos de basura a cielo abierto en el Estado de Morelos"
2009,"Identificación de biomarcadores asociados a la reactivación de citomegalovirus durante el embarazo y con el desarrollo de infecciones congénitas por citomegalovirus"
2009,"Análisis de la expresión genética y su correlación funcional en diferentes poblaciones de células mononuleares de pacientes con tuberculosis latente y activa."
2009,"EFECTO DE DOS NUEVOS PÉPTIDOS ANTINEOPLÁSICOS EN LÍNEAS CELULARES DE GLIOBLASTOMA"
2009,"Evaluación del efecto condroprotector del menisco de bioingenería en un modelo ovino de osteoartritis."
2009,"ESTUDIO COMPARATIVO DE LA AMPLITUD DEL COMPONENTE N1/P2 DEL POTENCIAL AUDITIVO EVOCADO Y L-TRIPTÓFANO PLASMÁTICO LIBRE EN LOS PACIENTES POST- INFARTADOS DEL MIOCARDIO CON Y SIN DEPRESIÓN"
2009,"EVALUACIÓN DE LA LATENCIA AL ESTIMULO VISUAL, AUDITIVO Y SOMATOSENSORIAL EN PACIENTES BRADICINÉTICOS CON ENFERMEDAD DE PARKINSON SOMETIDOS A PALIDOTOMIA UNILATERAL"
2009,"CARACTERIZACION CLINICO MOLECULAR DE PADECIMIENTOS GENODERMATOLOGICOS EN POBLACION MEXICANA"
2009,"Transplante de células autólogas para la regeneración de cartílago articular, como alternativa para reducir el costo de la atención de las osteoartritis. Ensayo clínico controlado."
2009,"DETERMINACIÓN DE UN PERFIL DE EXPRESIÓN GENÉTICA ASOCIADO CON EL DESARROLLO DE METÁSTASIS A SISTEMA NERVIOSO CENTRAL EN PACIENTES CON CÁNCER DE PULMÓN DE CÉLULAS NO PEQUEÑAS"
2009,"EPIDEMIOLOGIA MOLECULAR DEL VIRUS DEL DENGUE EN EL NORTE DE TAMAULIPAS: PREVALENCIA DE SEROTIPOS Y ESTUDIO DE POLIMORFISMOS GENÉTICOS EN LOS PACIENTES"
2009,"Asociación de haplotipos de IL-10 con la producción de autoanticuerpos en pacientes con lupus eritematoso generalizado y síndrome de Sjögren primario"
2009,"TRATAMIENTO DE PRIMERA LÍNEA CON QUIMIOTERAPIA A BASE DE CISPLATINO MÁS PACLITAXEL COMBINADO CON ALL-TRANS ÁCIDO RETINOICO EN PACIENTES CON CÁNCER DE PULMÓN AVANZADO: ESTUDIO FASE"
2009,"PERFILES DE EXPRESIÓN GENÉTICA EN CÁNCER DE PULMÓN ASOCIADO CON EXPOSICIÓN AL HUMO DE LEÑA Y TABAQUISMO: IMPLICACIONES TERAPÉUTICAS."
2009,"Desarrollo de un modelo experimental fetal para el recubrimiento intrauterino de defectos abiertos de tubo neural."
2009,"Análisis proteómico y funcional del fluido ascítico proveniente de carcinomas ováricos y su asociación con la enfermedad peritoneal metastásica."
2009,"Caracterización  de las diferentes etapas en el desarrollo neurológico funcional y morfológico fetal."
2009,"Factores de riesgo relacionados con neumonía nosocomial en pacientes operados de cirugía cardiaca que ingresan a las unidades de cuidados intensivos del Centro Médico Nacional ¿20 de Noviembre¿"
2009,"Marcadores inmunológicos asociados con la gravedad de la infección por el virus de la influenza A H1N1"
2009,"Influenza aviar e influenza porcina como riesgo sanitario en la generación de virus pandémicos."
2009,"Caracterización molecular de cepas atípicas del virus de la influenza A H1N1"
2009,"Determinación de elementos tóxicos séricos y su posible asociación a factores de riesgo ambiental en pacientes con neumonía provocada por el virus de la influenza A/H1N1 en la ciudad de México"
2009,"Implementación de tecnología para la producción de  una vacuna recombinante contra el virus de la influenza humana H1N1 basada en el sistema células de insecto-baculovirus"
2009,"Desarrollo de vacuna recombinante para la prevención y control de la Influenza Humana A/H1N1"
2009,"Complicaciones Neurológicas Asociadas con el Virus de la Influenza A (H1N1) en la Población Mexicana."
2009,"Estudio de la respuesta inmune pulmonar. Marcadores inmunológicos  de gravedad  en pacientes con  Neumonia por Influenza H1N1 2009"
2009,"Mecanismos Patogénicos de Falla Renal Aguda en Pacientes Graves por Influenza  A H1N1"
2009,"Caracterización de variantes genéticas asociadas al riesgo y/o grado de severidad de la influenza A H1N1 por parte de los genes relacionados al procesamiento y presentación de antígenos virales."
2009,"Epidemiología del virus de la influenza y otros virus respiratorios en granjas de producción porcina en México."
2009,"VIGILANCIA EPIDEMIOLÓGICA DEL VIRUS DE LA INFLUENZA AH1N1 EN AVES RESIDENTES Y MIGRATORIAS DEL NORESTE DE MÉXICO."
2009,"CONSECUENCIAS EN LA FUNCION PULMONAR Y CALIDAD DE VIDA EN PACIENTES QUE TUVIERON UNA NEUMONIA GRAVE POR INFLUENZA A (H1N1). UN ESTUDIO LONGITUDINAL"
2009,"EVALUACION DE COMPUESTOS OBTENIDOS DE LA FLORA NATIVA DE LA REGIÓN SUR-SURESTE DE MÉXICO CON POTENCIAL ACTIVIDAD ANTIVIRAL CONTRA EL VIRUS DE INFLUENZA AH1N1"
2009,"SERO-PREVALENCIA DE INFECCIÓN POR EL VIRUS PANDÉMICO DE LA INFLUENZA A (H1N1) EN TRABAJADORES DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL DURANTE EL PERÍODO FEBRERO -DICIEMBRE 2009"
2009,"ANÁLISIS PROTEÓMICO Y DEL PERFIL DE CITOCINAS EN LÁGRIMA DE PACIENTES INFECTADOS CON INFLUENZA AH1N1 PANDÉMICA"
2009,"OPTIMIZACIÓN Y ESCALAMIENTO DE LOS PROCESOS BIOTECNOLÓGICO PARA LA PRODUCCIÓN DEL PRECURSOR SHIKIMATO Y QUÍMICO PARA LA TRANSFORMACIÓN DE ESTE COMPUESTO EN EL ANTIVIRAL OSELTAMIVIR"
2009,"Detección e identificación de virus resistentes a oseltamivir para el fortalecimiento de la vigilancia del virus AH1N1 en Yucatán"
2009,"Caracterización de la diversidad genética de virus de influenza circulantes en_x000D_
humanos, cerdos y aves"
2009,"ESTUDIO MULTICÉNTRICO PARA LA DETECCIÓN DE ANTICUERPOS CONTRA EL NUEVO VIRUS DE INFLUENZA A  (H1N1)"
2009,"Análisis de los polimorfismos de genes HLA, IFNAR1 y  TLR, para el estudio de susceptibilidad al desarrollo de la influenza pandémica A (H1N1) en Nuevo León, incluyendo la identificación de patógenos bacterianos oportunistas causantes de neumonía."
2009,"Vigilancia de virus de influenza A H1N1 resistentes a inhibidores de neuraminidasa en el estado de Guanajuato"
2009,"Modelación y Síntesis de nuevos derivados del Oseltamivir con actividad en cepas resistentes  de virus AH1N1"
2009,"REACCION DE CELULAS EPITELIALES A VIRUS DE LA INFLUENZA"
2009,"IMPLEMENTACIÓN Y EVALUACIÓN DE UNA PRUEBA SEROLÓGICA DIAGNÓSTICA DE INFECCIÓN POR EL VIRUS DE LA INFLUENZA AH1N1 S-OIV 2009"
2009,"HACIA EL USO DE GK1 COMO ADYUVANTE DE LA VACUNA ANTI-INFLUENZA PARA USO HUMANO Y VETERINARIO"
2009,"Elaboración y evaluación de una vacuna universal contra la influenza A"
2009,"Estudio de grupos centinela para la vigilancia epidemiológica del virus de la influenza A (H1N1) 2009"
2009,"Perfil transcripcional y proteómico de sangre periférica y lavado bronquioalveolar de pacientes con neumonía grave asociada a la infección por el virus A/H1N1 y su correlación con la respuesta inmune inflamatoria."
2009,"Aplicación de un microarreglo de oligonucleotidos de  alta densidad para determinar la secuencia del genoma del virus AH1N1 como una herramienta de vigilancia epidemiológica molecular."
2009,"Producción de la proteína recombinante NS1 del virus de influenza aviar, para su uso en una prueba de ELISA diferencial"
2009,"Evaluación de la expresión del factor supresor de la señalización de citocinas (SOCS-3) como condicionante de susceptibilidad y gravedad a la infección con el virus pandémico  A/H1N1 en personas con obesidad"
2009,"""IDENTIFICACIÓN DE TIPOS, SUBTIPOS Y VARIANTES DEL VIRUS DE INFLUENZA MEDIANTE TESSARRAY RPM: RE-SECUENCIACIÓN DE PATÓGENOS CON MICROARREGLOS"""
2009,"Estudio Fase 2 para evaluar la seguridad e inmunogenicidad_x000D_
de una vacuna contra la Influenza A (H1N1) 2009 a Base de_x000D_
Partículas Parecidas a Virus (PPV): Caracterización de los anticuerpos contra AH1N1 que confieren protección contra la infección."
2009,"EPIDEMIOLOGÍA Y CARACTERIZACIÓN DE LOS VIRUS DE INFLUENZA A QUE AFECTAN A LOS PORCINOS Y A LAS AVES EN MÉXICO."
2009,"Efecto de la inflamación aguda (influenza H1N1) y crónica (obesidad) en la homeostasis del hierro y su impacto en la gravedad de la infección."
2009,"Estudio multicéntrico para la determinación de factores condicionantes de gravedad en pacientes infectados con el virus de influenza pandémico A (H1N1)2009"
2009,"RELACIÓN ENTRE LOS POLIMORFISMOS DE MIC-A, KIR Y HLA CON LAS DIFERENTES PRESENTACIONES CLÍNICAS DE LA INFLUENZA PROVOCADA POR EL VIRUS H1N1"
2009,"Eficacia y seguridad del tratamiento con Atorvastatina 80 mg día, como adyuvante de la terapia antiviral, en la disminución de la incidencia de insuficiencia respiratoria grave, en el paciente con neumonía asociada al virus de  influenza AH1N1. Ensayo cl"
2009,"EVALUACION CLINICA, INMUNOLOGICA Y OBSTETRICA DE EMBARAZADAS COMPLICADAS CON INFLUENZA"
2009,"Impacto de las exacerbaciones infecciosas por Influenza AH1N1 sobre la polarización Th17 y la función pulmonar en pacientes con EPOC"
2010,"Prevención de daño renal agudo mediante el bloqueo del receptor de mineralocorticoides"
2010,"Infección peridomiciliaria como determinante de la transmisión del dengue."
2010,"Efecto terapéutico de la cerebrolisina en la esquizofrenia"
2010,"Identificación de Perfiles de expresión de micro-RNAs para la predicción del riesgo de Pre-eclampsia"
2010,"IDENTIFICACIÓN DE GENES DE RIESGO PARA LA DIABETES GESTACIONAL UTILIZANDO MAPEO POR ADMIXTURE Y ANÁLISIS DE EXPRESIÓN GÉNICA GLOBAL EN PLACENTA Y TEJIDO ADIPOSO"
2010,"DETECCIÓN E IDENTIFICACIÓN DE LOS ANTICUERPOS NATURALES DE LA CLASE M CONTRA ANTÍGENOS TUMORALES RELACIONADOS CON LA ANGIOGÉNESIS EN PACIENTES PEDIÁTRICOS CON OSTEOSARCOMA COMO NUEVOS MARCADORES INMUNOLÓGICOS PARA DIAGNÓSTICO TEMPRANO."
2010,"Significado del cáncer de mama en población indígena de México y proceso de búsqueda de atención"
2010,"Evaluación de Métodos Inmunológicos de Diagnostico para la Detección del Virus de la Hepatitis B (VHB), Detección del DNA Viral y Determinación de Genotipos en Donadores de Sangre  y Grupos de Alto Riesgo."
2010,"Estudio del efecto aditivo de más de una enfermedad autoinmune en la misma paciente sobre la prevalencia de monosomía del cromosoma X adquirida."
2010,"Desarrollo de una prueba de aliento con 13-Glucosa para el diagnóstico de resistencia a la insulina en población pediátrica."
2010,"Modelado del nicho ecológico y la distribución geográfica de Aedes aegypti usando información satelital, como base para la implementación de un sistema de vigilancia entomológica de dengue en Veracruz"
2010,"Análisis de la genética de poblaciones virales, marcadores moleculares del genoma viral y factores inmunológicos del hospedero relacionados con virulencia y la presentación clínica de la enfermedad en casos graves y atípicos de dengue"
2010,"Identificación molecular y caracterización genotípica de Mycobacterium bovis en aislados de ganado bovino y en casos de tuberculosis humana"
2010,"Exposición al plomo y deterioro del funcionamiento renal en la población de Yucatán."
2010,"DETECCCION Y DISMINUCION DE FACTORES DE RIESGO OBESOGENICO EN PRE ESCOLARES  COMO UNA ESTRATEGIA DE PREVENCION PRIMARIA DE  SOBREPESO Y OBESIDAD"
2010,"DISEÑO DE NUEVOS FÁRMACOS TOCOLÍTICOS Y SU EVALUACIÓN PRECLÍNICA EN ÚTERO HUMANO"
2010,"Evaluación de la efectividad de la terapia de marcha con control de velocidad, longitud de paso y cadencia por medio de estímulos visuales, auditivos y atencionales en la rehabilitación de la enfermedad de Parkinson"
2010,"Toxoplasmosis congénita. Relación de los polimorfismos de genes del parásito y de la respuesta inmune de la madre y del hijo con la expresión, la actividad biológica, la transmisión vertical y la patogenia fetal"
2010,"Síntesis de Inhibidores Selectivos de la Monoamina Oxidasa A para el Tratamiento de Desórdenes Depresivos."
2010,"Monitoreo de metales y daño a la salud en población infantil de Yucatán."
2010,"Caracterización molecular de aislados de Mycobacterium tuberculosis multifármacorresistentes (MDR) obtenidos durante la Encuesta Nacional de Farmacorresistencia en México."
2010,"VARIACIÓN EN EL NUMERO DE COPIAS DEL GEN QUE CODIFICA EL TLR-7 Y EL SNP rs179008 EN PACIENTES YUCATECOS CON LUPUS ERITEMATOSO SISTEMICO"
2010,"Densidad mineral ósea y osteoporosis en mujeres mexicanas: estudio de asociación del genoma completo."
2010,"Estimación de la validez del método QuantiFERON-TB Gold (QFT-G) para detectar infección tuberculosa en población pediátrica de un hospital del Estado de Sonora, México"
2010,"Desarrollo de un modelo espacial para el análisis predictivo por georeferenciación del vector, transmisión y riesgo de la enfermedad de Chagas."
2010,"Inhibición del mecanismo de adquisición de hierro para el control de infecciones causadas por Streptococcus pneumoniae."
2010,"EVALUACIÓN DE LA ACTIVIDAD LEISHMANICIDA DE COMPUESTOS QUÍMICOS DE ORIGEN NATURAL CON POTENCIAL TERAPÉUTICO EN EL TRATAMIENTO DE LA LEISHMANIASIS VISCERAL"
2010,"IDENTIFICACIÓN DEL NÚMERO VARIABLE DE COPIAS (CNVs) EN PACIENTES CON CARDIOPATÍAS CONGÉNITAS CONOTRUNCALES AISLADAS Y ASOCIADAS A OTRAS MALFORMACIONES"
2010,"Diseño y validación de un cuestionario breve de frecuencia de consumo de alimentos para determinar la ingesta de ácido fólico y yodo en mujeres en edad reproductiva"
2010,"Intervención nutricional para potencializar la capacidad funcional a través de la recuperación de la masa y fuerza muscular en adultos mayores con sarcopenia."
2010,"Frecuencia de consecuencias clínicas y pronóstico de la tuberculosis pulmonar en adultos mayores."
2010,"Búsqueda de 5 genes ( PARK1/4, 2, 5,6,7 y 8) responsables de enfermed de Parkinson esporádica y familiar en población mexicana"
2010,"Ambientes virtuales como auxiliares en el tratamiento de la obesidad (AVATOB)"
2010,"Desarrollo de Autopsia Molecular para el Estudio de Casos con Muerte Subita Inexplicada"
2010,"Respuesta antioxidante de la leche materna a la presencia de contaminación química"
2010,"ESTUDIO DEL EFECTO DE LA APOLIPOPROTEINA E EN DISLIPIDEMIAS EN PERSONAS CON SOBREPESO U OBESIDAD"
2010,"Eficacia y seguridad de dosis altas de 4-aminopiridina en pacientes con lesión crónica clinicamente completa de médula espinal cervical. Ensayo clínico controlado, aleatorizado, cegado."
2010,"Aplicación de la tecnica de microarreglos para identificar biomarcadores útiles para evaluar la eficacia del tratamiento con isoniazida de la tuberculosis latente ."
2010,"Desarrollo de un fitomedicamento antidepresivo y ansiolitico con base en el extracto estadarizado de Tilia americana"
2010,"Factores de riesgo para cáncer de prostata en hombres mexicanos"
2010,"Determinación y estudio de marcadores biológicos como posibles candidatos para la detección temprana de cáncer de próstata y de mama."
2010,"EFECTO DE LA TERAPIA COMPLEMENTARIA CON ÁCIDO LIPOICO EN EL ESTADO INFLAMATORIO Y OXIDATIVO DE PACIENTES CON ASMA Y RINITIS ALÉRGICA"
2010,"Diagnóstico de cáncer de mama basado en biomarcadores de imágenes validados con expresión genética."
2010,"Reducción de la morbilidad, complicaciones y mortalidad por enfermedad respiratoria, mediante un modelo personalizado de atención integral"
2010,"Desarrollo preclínico de una combinacion farmacológica bloqueadora de la glucoólisis, glutaminólisis y sntesis de acidos grasos como estrategia antitumoral."
2010,"Obtención de células productoras de insulina a partir de células epiteliales del amnios humano y su aplicación en modelos experimentales de la diabetes."
2010,"Desarrollo de la prueba de ELISpot para el diagnóstico inmunológico de la infección por el virus de la influenza  A H1N1."
2010,"Evaluación de marcadores de inflamación en aire exhalado y su relación con síntomas respiratorios y caída de función pulmonar en una cohorte de mujeres rurales que cocinan con leña."
2010,"Tabaquismo pasivo y susceptibilidad genética como predictores del cáncer mamario"
2010,"EVALUACIÓN DEL EMPLEO DE CÉLULAS DENDRÍTICAS COMO TRATAMIENTO PARA SUPRIMIR LAS RESPUESTAS DE LINFOCITOS AUTORREACTIVOS EN PACIENTES CON DIABETES MELLITUS TIPO 1"
2010,"Inulina de Agave, una alternativa para disminuir los niveles de amonio sérico en pacientes con Cirrosis Hepática."
2010,"DESARROLLO DE TECNOLOGÍA MOLECULAR PARA EL  DIAGNOSTICO ETIOLOGICO DE ENFERMEDAD DIARREICA, DIRIGIDO A BACTERIAS Y PARÁSITOS MAS PREVALENTES EN MEXICO"
2010,"Biomarcadores para las infecciones causadas por M. tuberculosis, Micobacterias no tuberculosas y la vacunación con BCG."
2010,"Determinantes sociales y culturales de conductas alimentarias de riesgo y obesidad."
2010,"Relación entre factores ambientales y el rearreglo génico MLL/AF4 en el desarrollo de la leucemia aguda en lactantes."
2010,"Sistema para alineación estática y dinámica de ortoprótesis para prevenir la reamputación en pacientes con amputación parcial de pie."
2010,"ANÁLISIS GENÓMICO EN BIOPSIAS BRONQUIALES DE PACIENTES CON ENFERMEDAD RESPIRATORIA EXACERBADA POR ASPIRINA (EREA)"
2010,"Desarrollo de una prueba diagnóstica y diferencial de sepsis y síndrome de respuesta inflamatoria sistémica en periodo neonatal"
2010,"El canal de potasio Eag1 como un potencial blanco terapéutico para el cáncer cérvico-uterino y su expresión en citologías cervicales de pacientes bajo influencia estrogénica o antiestrogénica"
2010,"Caracterización del transcriptoma y proteoma de leucocitos placentarios durante el trabajo de parto humano."
2010,"EFECTO HIPOGLUCEMIANTE DE Cecropia obtusifolia EN PACIENTES CON DIABETES TIPO 2 DE RECIENTE DIAGNOSTICO"
2010,"Identificación y caracterización de las modificaciones de la percepción de colores sustentadas en las respuestas pupilares mediante video-oculografía de alta velocidad en sujetos con edema macular"
2010,"S0008-2010-01-141375 Determinación de mutaciones en los genes MLH1 y MSH2 en pacientes mexicanos  con carcinoma colorrectal hereditario no poliposico"
2010,"Evaluación de la exposición a compuestos orgánicos persistentes y metales pesados, así como los potenciales efectos en salud de mujeres embarazadas y sus recién nacidos en dos sitios de México"
2010,"Identificación y Análisis de las variantes genéticas del Virus del Dengue y su asociación con la dinámica de la transmisión de dengue en áreas endémicas"
2010,"Desarrollo de una Vacuna de Administración Nasal contra la Proteína Transferidora de Ésteres de Colesterol"
2010,"CAMBIOS EN LA REACTIVIDAD VASCULAR  CEREBRAL EN PACIENTES MAYORES DE 65  AÑOS  CON ALTERACIONES EN LA MEMORIA SEMÁNTICA  COMO PREDICTOR DE  DETERIORO COGNOSCITIVO VASCULAR SUBCORTICAL"
2010,"Análisis filogenético de poblaciones del virus Dengue (DENV) aislados del mosquito vector Aedes aegypti en tres localidades geográficamente separadas de México: Monterrey, Chetumal y Acapulco."
2010,"Expresión de microRNAs y su relación con marcadores de maduración en células del sistema inmune de población expuesta a contaminantes ambientales"
2010,"Detección e identificación de virus de influenza estacional, A/H1N1 pandémica, así como de diferentes virus respiratorios mediante amplificación múltiple en tiempo real empleando la tecnología de arreglos dinámicos de nanofluidos."
2010,"IDENTIFICACIÓN DE BIOMARCADORES MOLECULARES EPIGENÉTICOS Y DE EXPRESIÓN ASOCIADOS AL DESARROLLO DE METÁSTASIS EN PACIENTES CON CÁNCER CERVICO-UTERINO. EMPLEO DE HERRAMIENTAS DE ANÁLISIS GENÓMICO BASADAS EN MICROARREGLOS."
2010,"POTENCIAL ANTIOXIDANTE ASOCIADO AL ESTRÉS ESTRUCTURAL Y ESTADO RED-OX DE LA ALBÚMINA DEL PLASMA COMO FACTOR PREDICTIVO DE LA PROGRESIÓN DE LA  ENFERMEDAD RENAL  CRÓNICA (ERC) EN EL PACIENTE DIABÉTICO."
2010,"Diagnóstico rápido  y oportuno de tuberculosis meningea"
2010,"MicroRNAs en circulación sanguínea de pacientes con cáncer pulmonar: nuevos marcadores, estables y específicos, para el diseño de una prueba diagnóstica no-invasiva y su posible aplicación como blancos terapéuticos a nivel sanguíneo en el cáncer pulmonar"
2010,"Biomarcadores de infección viral en células pulmonares bajo condiciones de hipoxia para la predicción de daño tisular"
